Date,Open,High,Low,Close,Adj Close,Volume
2021-04-22,233.330002,239.000000,229.229996,231.440002,231.440002,2045100
2021-04-23,231.440002,236.580002,231.440002,235.639999,235.639999,1327600
2021-04-26,235.729996,241.059998,234.570007,237.750000,237.750000,2035000
2021-04-27,239.800003,241.220001,234.190002,238.169998,238.169998,2079600
2021-04-28,236.000000,239.720001,234.100006,236.639999,236.639999,1347000
2021-04-29,236.500000,237.806000,227.098999,229.550003,229.550003,2415400
2021-04-30,226.750000,235.990005,226.000000,231.589996,231.589996,1893500
2021-05-03,232.300003,232.815002,222.880005,223.690002,223.690002,1939400
2021-05-04,220.410004,220.699997,213.899994,218.399994,218.399994,2653000
2021-05-05,220.240005,222.095001,211.889999,213.789993,213.789993,2068300
2021-05-06,210.000000,211.830002,192.410004,199.839996,199.839996,8326700
2021-05-07,206.490005,214.320007,205.214996,206.039993,206.039993,5976700
2021-05-10,202.199997,204.630005,192.610001,193.820007,193.820007,5662500
2021-05-11,189.660004,204.270004,187.100006,201.460007,201.460007,5002600
2021-05-12,196.000000,196.399994,189.770004,191.380005,191.380005,5558900
2021-05-13,193.000000,196.500000,184.710007,188.240005,188.240005,3816500
2021-05-14,196.000000,210.880005,194.619995,209.990005,209.990005,7829200
2021-05-17,208.449997,217.800003,205.449997,212.649994,212.649994,4656400
2021-05-18,219.440002,227.130005,214.750000,223.529999,223.529999,6401600
2021-05-19,214.820007,229.000000,213.679993,228.809998,228.809998,4644900
2021-05-20,229.759995,236.169998,227.429993,230.559998,230.559998,6326900
2021-05-21,230.850006,235.250000,230.789993,233.389999,233.389999,3786900
2021-05-24,235.000000,236.940002,231.779999,233.919998,233.919998,2475300
2021-05-25,236.529999,236.699997,228.572998,229.960007,229.960007,2863800
2021-05-26,231.000000,236.360001,228.300003,235.250000,235.250000,6346400
2021-05-27,226.500000,246.475006,220.000000,245.149994,245.149994,17722100
2021-05-28,238.199997,244.220001,237.000000,238.029999,238.029999,5763200
2021-06-01,239.500000,243.559998,235.509995,240.809998,240.809998,3773000
2021-06-02,240.740005,248.199997,239.600006,243.179993,243.179993,4016300
2021-06-03,240.000000,243.229996,233.360001,238.429993,238.429993,3598100
2021-06-04,240.729996,244.860001,237.500000,242.559998,242.559998,2630000
2021-06-07,244.649994,252.550003,240.005005,250.570007,250.570007,7385900
2021-06-08,252.990005,255.990005,246.645004,250.320007,250.320007,3618300
2021-06-09,250.350006,255.000000,245.720001,247.009995,247.009995,4214700
2021-06-10,247.300003,250.699997,243.542007,248.800003,248.800003,3073200
2021-06-11,239.000000,242.529999,233.750000,240.600006,240.600006,7123200
2021-06-14,242.699997,248.100006,241.270004,244.199997,244.199997,3855300
2021-06-15,244.720001,247.358002,239.514999,241.410004,241.410004,2660100
2021-06-16,239.809998,243.794998,235.582001,238.839996,238.839996,5125200
2021-06-17,234.500000,248.679993,231.520004,245.529999,245.529999,6603900
2021-06-18,246.570007,250.000000,243.050003,249.399994,249.399994,6413000
2021-06-21,247.220001,250.000000,241.649994,248.289993,248.289993,4794400
2021-06-22,247.000000,252.820007,245.360001,249.289993,249.289993,5905300
2021-06-23,248.100006,250.100006,244.470001,249.000000,249.000000,2696300
2021-06-24,250.000000,253.320007,247.369995,251.250000,251.250000,3388500
2021-06-25,252.000000,253.270004,247.020004,247.089996,247.089996,9235700
2021-06-28,248.429993,249.479996,243.619995,247.669998,247.669998,3081400
2021-06-29,248.000000,251.000000,245.080002,245.800003,245.800003,2291700
2021-06-30,244.289993,245.169998,238.639999,241.800003,241.800003,3024600
2021-07-01,240.419998,241.639999,235.716003,236.750000,236.750000,2348900
2021-07-02,239.500000,241.210007,236.899994,237.240005,237.240005,1333400
2021-07-06,235.050003,241.089996,234.779999,239.050003,239.050003,1982800
2021-07-07,242.000000,249.240005,241.029999,248.750000,248.750000,3688300
2021-07-08,243.139999,254.000000,241.229996,250.300003,250.300003,3833700
2021-07-09,250.000000,272.000000,249.820007,269.489990,269.489990,9866500
2021-07-12,267.500000,269.350006,258.880005,267.059998,267.059998,4560100
2021-07-13,266.440002,275.000000,263.720001,264.619995,264.619995,6241600
2021-07-14,268.910004,269.677002,252.059998,252.539993,252.539993,3287300
2021-07-15,254.589996,257.630005,247.199005,251.000000,251.000000,3342500
2021-07-16,251.559998,253.419998,245.500000,250.820007,250.820007,2255100
2021-07-19,245.940002,254.350006,242.009995,252.279999,252.279999,2338800
2021-07-20,253.000000,259.190002,248.630005,256.269989,256.269989,1659700
2021-07-21,255.669998,260.570007,251.139999,259.299988,259.299988,1939100
2021-07-22,261.899994,269.170013,261.359985,267.299988,267.299988,2979400
2021-07-23,267.339996,271.609985,264.269989,264.920013,264.920013,2634800
2021-07-26,262.690002,269.750000,262.209991,268.799988,268.799988,2488100
2021-07-27,268.500000,269.359985,255.000000,262.679993,262.679993,2949500
2021-07-28,262.510010,270.980011,261.115997,269.359985,269.359985,1712700
2021-07-29,270.000000,274.989990,267.350006,268.260010,268.260010,2208300
2021-07-30,265.000000,272.880005,264.100006,265.720001,265.720001,1765500
2021-08-02,266.040009,271.089996,261.540009,268.290009,268.290009,1950400
2021-08-03,272.000000,285.839996,271.239990,284.579987,284.579987,7741400
2021-08-04,278.059998,278.929993,269.899994,273.369995,273.369995,4787000
2021-08-05,270.649994,278.470001,268.410004,276.989990,276.989990,2539700
2021-08-06,275.709991,278.403015,269.690002,277.480011,277.480011,3019600
2021-08-09,277.760010,281.980011,276.500000,280.000000,280.000000,2736800
2021-08-10,278.000000,280.480011,272.660004,274.489990,274.489990,2511000
2021-08-11,276.100006,277.989990,270.730011,275.869995,275.869995,1747000
2021-08-12,278.690002,287.980011,275.299988,286.279999,286.279999,4199300
2021-08-13,285.600006,291.769989,282.750000,291.519989,291.519989,3281100
2021-08-16,288.410004,292.200012,276.440002,282.170013,282.170013,3108900
2021-08-17,274.500000,281.529999,271.380005,278.000000,278.000000,2168100
2021-08-18,279.959991,286.209991,274.549988,280.000000,280.000000,2345600
2021-08-19,276.000000,284.559998,275.250000,279.450012,279.450012,1790000
2021-08-20,268.029999,268.950012,247.880005,266.670013,266.670013,13193800
2021-08-23,268.160004,278.970001,267.299011,276.440002,276.440002,3624800
2021-08-24,280.000000,288.640015,278.500000,281.369995,281.369995,3635700
2021-08-25,282.619995,286.350006,279.299988,283.760010,283.760010,5237000
2021-08-26,299.000000,307.420013,290.510010,305.260010,305.260010,13031300
2021-08-27,299.730011,300.450012,294.070007,297.709991,297.709991,6587000
2021-08-30,293.739990,299.500000,282.200012,297.850006,297.850006,4996500
2021-08-31,299.500000,304.529999,294.440002,304.350006,304.350006,14711700
2021-09-01,304.350006,306.355011,298.920013,301.019989,301.019989,3567300
2021-09-02,300.000000,309.250000,299.410004,306.890015,306.890015,4902000
2021-09-03,306.950012,310.000000,304.100006,310.000000,310.000000,3629400
2021-09-07,308.480011,314.369995,304.269989,312.489990,312.489990,4300600
2021-09-08,312.230011,319.859985,308.880005,318.100006,318.100006,7135000
2021-09-09,312.970001,321.890015,309.500000,319.970001,319.970001,3907800
2021-09-10,321.679993,324.179993,316.190002,318.540009,318.540009,3313500
2021-09-13,318.260010,323.779999,299.609985,318.450012,318.450012,4096300
2021-09-14,318.739990,325.250000,317.519989,319.250000,319.250000,3555100
2021-09-15,316.190002,324.470001,313.290009,324.079987,324.079987,4161400
2021-09-16,322.480011,325.100006,319.174988,323.519989,323.519989,5274800
2021-09-17,322.160004,328.059998,320.070007,322.799988,322.799988,21108700
2021-09-20,312.429993,316.230011,304.140015,310.070007,310.070007,5003800
2021-09-21,314.649994,317.000000,311.399994,314.269989,314.269989,2655900
2021-09-22,313.160004,317.880005,310.500000,315.109985,315.109985,1835800
2021-09-23,319.000000,322.839996,315.950012,321.500000,321.500000,2089600
2021-09-24,321.880005,321.880005,314.709991,316.470001,316.470001,1600400
2021-09-27,309.559998,315.660004,307.694000,311.200012,311.200012,2027500
2021-09-28,306.750000,306.750000,294.019989,298.000000,298.000000,3450100
2021-09-29,301.420013,304.000000,291.619995,293.799988,293.799988,2164100
2021-09-30,301.000000,305.010010,297.920013,302.429993,302.429993,2590100
2021-10-01,301.329987,305.720001,298.170013,303.720001,303.720001,1727500
2021-10-04,300.010010,300.475006,290.282990,294.679993,294.679993,1955900
2021-10-05,290.010010,303.299988,290.010010,300.279999,300.279999,2131600
2021-10-06,297.000000,310.059998,295.730011,309.619995,309.619995,2018500
2021-10-07,311.029999,322.910004,310.500000,320.049988,320.049988,2548500
2021-10-08,323.450012,325.380005,313.200012,313.519989,313.519989,1793200
2021-10-11,312.989990,317.299988,309.179993,309.790009,309.790009,1184500
2021-10-12,310.779999,315.920013,308.549988,312.940002,312.940002,1738400
2021-10-13,316.160004,329.750000,314.023987,327.850006,327.850006,4608200
2021-10-14,330.220001,338.359985,329.890015,332.119995,332.119995,2729900
2021-10-15,334.899994,335.709991,329.450012,333.570007,333.570007,1729100
2021-10-18,332.000000,340.989990,330.700012,337.880005,337.880005,5323300
2021-10-19,339.859985,344.500000,338.510010,339.739990,339.739990,2371100
2021-10-20,340.000000,340.687988,332.700012,334.130005,334.130005,2093300
2021-10-21,334.000000,344.859985,331.510010,342.049988,342.049988,1514200
2021-10-22,340.390015,344.213013,336.220001,339.779999,339.779999,1026000
2021-10-25,341.109985,347.907013,339.105011,341.500000,341.500000,1134200
2021-10-26,345.350006,346.640015,336.000000,342.239990,342.239990,1637100
2021-10-27,342.799988,351.950012,342.239990,347.100006,347.100006,2656500
2021-10-28,346.480011,352.613007,343.170013,348.000000,348.000000,1753200
2021-10-29,348.109985,356.000000,347.359985,353.839996,353.839996,1687600
2021-11-01,353.839996,359.070007,351.579987,357.730011,357.730011,2139100
2021-11-02,359.420013,363.790009,355.220001,359.640015,359.640015,1582800
2021-11-03,356.000000,357.404999,346.359985,353.140015,353.140015,2566000
2021-11-04,354.799988,358.049988,351.010010,356.790009,356.790009,1468400
2021-11-05,357.929993,365.790009,357.279999,364.799988,364.799988,2103100
2021-11-08,367.100006,374.869995,364.000000,370.730011,370.730011,1527500
2021-11-09,371.059998,377.130005,363.679993,376.700012,376.700012,2128300
2021-11-10,370.299988,372.109985,358.920013,361.079987,361.079987,2362400
2021-11-11,364.339996,372.000000,364.140015,369.140015,369.140015,1587100
2021-11-12,377.390015,386.989990,374.619995,386.500000,386.500000,2997100
2021-11-15,385.500000,394.717987,383.670013,393.700012,393.700012,3745700
2021-11-16,395.000000,403.649994,392.850006,401.890015,401.890015,3374700
2021-11-17,400.829987,405.000000,395.549988,398.000000,398.000000,2837800
2021-11-18,399.000000,404.364990,396.390015,397.429993,397.429993,2798700
2021-11-19,395.000000,400.602997,390.549988,392.149994,392.149994,2333500
2021-11-22,392.100006,392.399994,353.290009,355.959991,355.959991,6068600
2021-11-23,343.000000,353.500000,335.049988,343.570007,343.570007,4761500
2021-11-24,340.000000,357.850006,337.500000,355.359985,355.359985,2380700
2021-11-26,349.920013,363.450012,349.250000,362.600006,362.600006,1571600
2021-11-29,372.359985,378.105011,356.700989,364.779999,364.779999,3126500
2021-11-30,366.299988,367.746002,337.454987,340.149994,340.149994,5545400
2021-12-01,344.000000,347.690002,305.609985,311.000000,311.000000,6781200
2021-12-02,350.000000,361.598999,328.609985,360.279999,360.279999,15083100
2021-12-03,358.190002,360.005005,330.820007,345.109985,345.109985,6019300
2021-12-06,340.260010,349.739990,324.001007,341.660004,341.660004,3865800
2021-12-07,348.420013,375.000000,348.119995,363.250000,363.250000,4377200
2021-12-08,362.450012,373.950012,351.309998,370.279999,370.279999,2675700
2021-12-09,370.000000,370.730011,358.640015,361.320007,361.320007,2464900
2021-12-10,364.000000,374.720001,362.179993,371.239990,371.239990,3679300
2021-12-13,363.709991,377.260010,348.559998,353.910004,353.910004,4800300
2021-12-14,344.089996,357.750000,340.010010,350.600006,350.600006,3623600
2021-12-15,347.989990,361.709991,345.000000,360.339996,360.339996,2847100
2021-12-16,349.410004,352.940002,312.000000,324.980011,324.980011,8171600
2021-12-17,322.790009,337.720001,318.480011,332.329987,332.329987,3842600
2021-12-20,326.489990,337.820007,323.059998,331.070007,331.070007,2065200
2021-12-21,336.200012,357.109985,330.179993,354.820007,354.820007,2793700
2021-12-22,355.630005,362.519989,349.140015,358.100006,358.100006,1828600
2021-12-23,355.000000,356.488007,349.049988,349.220001,349.220001,1540200
2021-12-27,351.000000,358.579987,349.790009,351.989990,351.989990,1324100
2021-12-28,354.070007,354.920013,339.500000,340.179993,340.179993,1785400
2021-12-29,340.000000,345.899994,334.700012,344.209991,344.209991,1739400
2021-12-30,340.000000,347.700012,339.420013,340.630005,340.630005,1272600
